age,monthly_salary,years_at_company,job_satisfaction,performance_rating,work_life_balance,overtime_hours,attrition
55,18096.84954640029,19,1.28600635921592,4.405622991565895,4.06911671006252,24.763661564693393,1
53,65083.47784492404,19,8.038456923373825,1.3370574646234044,4.70666221554748,6.789003192855706,0
41,54814.991148395486,8,3.1606366643880985,2.4243723406656867,2.9347632925871756,31.11664754892062,1
52,84673.73842752072,10,2.2987828064944273,3.7215376550500885,2.2622138977724435,20.10962617116975,1
43,72978.48421013991,0,2.0413118636227194,2.0964814552768027,4.155780495739707,18.85241598101635,1
53,32160.073256239797,17,1.245250107557336,4.310700779125087,3.7271419911538186,25.46015918351226,1
23,43232.250177642294,5,5.712278366993076,3.959471306401614,4.55500993500109,24.83954520422097,1
38,70413.28841068418,1,2.9643388542435654,4.156091378192537,3.770056051044772,20.06518074978907,1
45,76941.5801997007,14,9.904885892016685,1.476426143506865,1.9741133555981452,28.786164106019143,0
51,84450.01829773761,13,6.169930802849852,1.5621885119821717,4.726636999036076,13.276116946497478,1
23,84290.18570610696,4,2.2409674242040936,2.1458949509783345,1.4193429888239653,27.123564932936254,1
44,58209.547795041886,5,7.198862867302288,3.0723086607902443,2.0717710004273915,9.213765283309247,0
52,67253.11244502338,5,9.079692098587527,3.9920643067976096,3.0807784308955424,25.106489910651337,1
42,85974.77007887592,17,7.706615458326529,4.346123563043614,3.2629681042836056,16.721267035330428,0
43,53933.83076128103,13,1.687958749355029,3.817341263828722,1.0612423465076217,6.889139376308091,0
22,67594.52373880247,9,9.062957630733935,4.714387526122554,4.12229090328376,22.56642817144373,0
47,53462.38440640697,13,8.145364472739683,3.954974038463721,2.446429273701558,19.65573506849271,1
22,48981.03771069145,12,2.424735100950529,2.225071548018459,2.6256741640085512,4.572744905178714,1
46,60967.70236571607,2,1.4660729985953518,2.0603251373542903,4.237478177747783,-1.1366554255973043,1
37,46249.13097320817,5,6.015795177828776,3.7847698012043596,2.517133566910178,18.47736166582505,1
53,57381.68054460501,7,2.404322302059792,1.771482274758457,1.1888995059790193,36.182259607018274,1
29,39300.902709357346,11,8.51131857335745,1.3708592432410796,1.7057590818814012,23.21015008205911,1
59,56200.11225635241,12,4.225011910045064,3.1288914994247756,4.823612689552729,13.316967632855558,0
49,68967.80587231723,10,9.216032002629179,4.286566279115821,1.2816214496100566,30.81869515687857,1
46,48224.72927586408,11,6.091193549269052,1.4055193698794541,2.419724803872065,29.072236178745587,1
55,60185.835050618254,0,2.6440514581570134,4.167565295182917,3.0127166682053783,32.71579077989386,1
45,62786.851872425286,16,2.256389806238201,4.246288017406192,2.97312330935424,26.838977643427068,1
44,69050.6978364267,15,6.188251938019786,2.929096000326174,1.015839772048571,28.85902323111208,1
33,57328.403173895684,10,7.856952506761996,1.2292412400419472,3.0046509258299614,27.31108531012564,1
27,81717.32683735611,12,8.033550829679639,1.6983594049887456,2.535089831909637,15.224950525835723,1
56,17981.622770961643,17,3.4818166399715316,3.8297051006477294,4.888317341898229,3.627192605964048,1
40,118755.05694335548,10,2.838220830209507,3.847111779963798,1.6366363359753193,14.788646042069482,0
21,42577.324719249664,11,1.1508067404314417,4.593421100670661,2.41661678703798,31.04936977001354,1
28,68067.80046708156,5,7.112792360810524,3.3307445862183314,2.677925940359279,16.189891639054284,0
36,41230.64179588303,8,1.6891143259018508,1.4964294708551096,2.562774148403795,18.545409488926442,1
34,72885.36319018604,15,4.786850815893333,1.4856596220198885,3.66332331060745,8.34215066853555,0
32,65531.383051898556,3,6.415139476164665,3.8845294294272947,1.8620514301910753,14.48910427840777,1
43,46985.72925309821,2,9.433980504277093,1.7351386604316046,1.8842862112559673,19.90910833216574,1
35,81461.74690820626,15,3.8062192326019177,2.3135419984664214,3.9168437940034124,24.925621778587534,1
48,56720.782407961575,11,3.247949462018678,2.9488480276876556,3.0011620747127186,15.413390328243334,1
54,70944.31876114008,10,6.887441388574886,1.0990595103046048,2.6606227042292416,14.71462574382301,1
22,41656.803896079284,4,6.573151288482235,1.9952761080797274,1.6768122067090072,28.42175565148868,1
52,59382.2472885684,17,3.988988049773121,2.6315584340291203,1.7501088916486665,23.252665264382237,1
43,100068.1453436421,18,9.352916519588078,2.118545273972825,1.0422065472636022,24.486724651921495,0
42,79259.3105822826,5,8.603760947406695,1.5454813098702633,1.365705075446837,35.28320586068371,1
45,66152.41510902104,17,3.0158429127857302,3.9120490311847895,3.227354778760964,14.949256115896427,1
42,51021.58344780408,5,3.1522829089107085,4.25259062067194,4.567492520033639,19.50980829518365,1
42,61349.970717500175,3,5.610703121983725,2.0299159045748993,2.1486590605222298,25.511597744231466,1
26,63951.319803447645,11,7.962148915576483,4.097677978425214,2.3109889035845126,11.284926383419865,1
35,68984.56869839491,18,1.3963634144961796,2.5422142576052553,1.4624224424460488,22.29049738252119,1
57,38466.78983644668,1,7.24001638361236,3.026743163416011,2.554523782428411,20.221964972591003,1
53,73368.1592188473,16,6.834123076438873,4.424004299572611,1.1488868182773166,47.77299411569123,1
28,38208.138034106945,10,3.083320863216894,3.9998147272096314,4.670402785047601,20.998695016650736,1
25,92622.51704563743,10,7.132177119172139,4.220467405264711,3.6924453924981147,31.56939765564332,1
59,44567.433551662434,15,9.461648721268743,1.5473806663454273,4.962995237572875,28.299432138468426,0
24,65932.5663935235,1,1.4210726047459166,1.278877703334918,4.531292650713975,8.434383968590124,1
26,80102.85146556035,1,3.876868497628563,4.573618916351949,2.8919623747926106,4.511761620393003,0
52,54952.399130711005,7,4.943590449997197,2.5513370782843774,3.0787401246015076,22.47014605366294,1
50,66812.00038199718,12,9.093343230322207,2.1515187122787234,1.7623041860687754,32.57334662146955,1
55,88703.63098380103,9,9.660353019482411,3.898785017047298,2.8481573713582224,22.879148195631743,0
36,71288.05975786533,7,4.997037218466991,4.345662386319427,4.612111493971247,20.788518040171745,1
33,67111.01259348706,3,7.75025570927972,4.449958487593204,1.2034136945432845,17.159133470507502,1
50,26304.292103590757,14,5.784949213880347,2.2639885645009095,4.4542272119932385,6.760387534035958,1
39,41325.554945195545,0,5.840046412672389,4.408849564806696,2.363791206570439,10.394792824109878,0
37,80938.40255300024,10,3.502895635597208,1.1637357774973816,4.59805106038524,3.7768631116030207,1
39,71399.00610682764,6,2.9526062127749158,1.1986459658388755,4.763519625365939,8.969534008867486,1
48,74429.32547570148,16,3.59204811331637,3.4940767806966178,3.6834595480076238,14.739917625706497,1
46,72707.93864429794,19,6.006952065313714,1.252425476462185,3.6576951463707115,27.76016021516986,1
57,85795.13056750748,17,1.262396674198801,2.298436674040646,2.8110173508349603,15.549327392044024,1
46,54772.001500897546,11,9.165240499207652,3.691023944987696,4.34216089817483,22.556257855497176,1
43,62409.99917578602,8,2.406553385947986,2.3490675842169053,4.846451033733133,21.35229211176682,1
29,39426.51333741832,4,2.980798091842479,1.7183991257603837,4.100327201356476,24.990488354829736,1
32,34439.54833127248,9,5.664485588028817,2.1254024874153665,3.487746935026837,9.651850684827412,1
21,27125.185688238846,3,7.3910328970355135,2.830301329001727,3.427171583285347,30.591937151235484,1
21,42296.730020003044,4,1.8615614926995758,2.9015434214219296,4.39787960633465,5.928230150464071,1
54,91051.23630979285,9,3.8592522779244596,4.132000925388808,3.1648150630851934,15.521867976133926,1
52,28945.45864367925,10,9.718071450169214,4.00061291772605,4.215439544995291,19.79094592223422,1
45,53929.280288456044,9,3.3610867010285115,2.8272712182245407,3.035541020696983,27.60144848149747,1
21,34137.09352707684,7,3.817451305568322,4.382669396395086,1.2497770998956965,33.79309335550754,1
36,47980.52073993278,1,8.528486415562302,1.4569485543655833,2.535788035616621,27.680315201283904,1
59,63393.87584704039,7,1.4519298852140974,2.021413400915606,2.777763830685995,34.15916357455859,1
25,45997.68253589983,15,5.181518519280738,4.311905854009006,1.5664689799464688,11.708240704926954,0
42,81793.29730032923,4,4.416550880065032,2.5119761545046124,1.4099853167568512,31.903704800712095,1
49,90679.56241699134,2,3.8492808391778603,4.924726235175369,3.1418597986278165,30.186567299133007,1
23,15018.085438881215,11,3.571296346402881,2.8650131261113416,1.3405745462243286,-3.9627505702566346,0
32,46340.15339297755,12,1.822366943743683,4.167742491855057,2.211780671560336,17.795357561057237,1
46,61182.84244544845,12,3.833432464164839,2.6092281655294878,3.978387903852304,26.020374233817826,1
36,82522.34052030761,9,1.3874716244410172,2.6998140762497216,4.8577287182719235,14.845861345545615,1
57,50915.11449693475,3,8.028674772799917,2.531532589136734,3.871482322207714,9.141748277037633,0
42,59601.292095083794,8,4.584050145622105,3.876302482043247,4.97050219381148,41.14175217941875,1
49,36865.11549896102,1,4.995134490879204,3.190071536239978,3.7933518851176107,21.110401509709067,1
34,29344.08295475309,18,9.042351278051184,4.775112445473477,2.17517788261731,21.384054341540608,1
48,88907.69379165868,0,6.922494854750987,2.003561266136419,3.6882101620214476,6.910058851249339,1
25,23518.602522141264,6,1.072531930079078,1.4022509283337774,3.8086270607876154,13.876390042037608,1
50,106572.38016843132,16,9.488573406651565,2.573045940396861,2.4869079384658423,11.021593706280969,1
25,74503.02798763484,2,3.134300193799401,3.466850830587104,1.070855402437556,30.78975230139303,1
32,73599.46151033512,19,1.9685276628387296,4.44319574766198,3.812799139101948,25.04633620926052,1
36,71509.3733498886,19,7.91315360542794,2.3847875467213107,1.0868003811021665,14.294363071934704,1
46,54946.28623998072,2,5.504295842800463,3.6151470044978464,3.5247523122402846,25.605002386662147,1
46,67841.69059401739,2,4.903935094162158,2.400794724092876,1.6544659549702203,17.46479854258923,1
41,56222.066244310496,16,3.245527717144676,3.4688783319778325,3.2624141109921734,22.344907179785416,1
59,71061.4655288096,6,5.927243408760868,4.539231788122604,3.0156521015224,22.297638871857064,1
56,59326.26946182568,13,3.469461446823287,1.925430569037636,1.0540545692247303,24.20267210479599,1
53,40993.036337965306,16,9.114247047583609,2.6169665684281567,2.451463267980414,22.99651923396746,1
50,42588.54767476488,17,2.936840317598735,4.973060785718986,3.404364669585211,24.210496511649087,1
57,40314.55249414993,12,8.959196354101781,4.474228112997843,4.394426207595119,32.55808310485574,1
43,79418.01463868619,19,6.034648831546213,3.258559431584808,4.554568455346069,26.40562753073524,1
30,47651.06775081804,19,8.456393205057168,3.0665103674171013,2.935399880132893,16.630982372740405,0
25,21757.936778302792,17,7.415613962748595,2.138401529218724,3.9136899491977526,19.02047254014825,1
56,67936.7733169761,3,7.270256002930737,3.0688377107741176,2.2658183061338306,32.30170587997066,1
54,90290.35125179162,0,3.9191122692555016,4.392725993119789,2.3687456230346298,21.124224549482147,1
51,75461.66378355054,17,3.1050723832498313,3.7406980531111222,1.777854076729255,16.259815826429005,1
30,47933.52869556575,0,2.8979760491270934,2.1601761127119463,3.247792439972957,13.68861657869964,1
39,28263.765688098218,12,8.714724913536298,1.8058556842141318,2.258256603709461,22.730381081662472,1
52,57314.637932849786,19,8.38384138233118,2.0608341479873165,1.3374835857540202,11.451431974544239,1
21,56815.5224380658,19,4.965161752110766,1.679036805571306,3.740024346652715,32.847954238343064,1
25,40616.00779372468,9,2.1916415214680915,1.3825627840948638,3.8310128304215927,9.621816462429202,0
24,71020.74604485075,10,4.440270267797125,2.67654469776822,2.4399696751162314,34.78067725519421,0
36,96932.53001660945,8,6.574091087232203,1.4531984175930708,1.3068935978240912,17.14769684127551,1
44,64445.65434916568,8,5.089628390319575,1.6876502309084174,2.7051908696137037,9.232626463723442,1
36,63209.524139976915,4,8.021703416346956,3.1892987373579444,2.769341832200862,21.89175738565376,0
22,41255.439023323546,0,9.978605400262468,1.6583970947982989,3.674683539591572,10.469608417857108,0
48,87948.29406120745,16,2.7201887960400715,1.2555190697236114,2.261665565034734,20.343717610302605,1
52,58497.116663799665,1,5.136857376936152,2.2695554001115408,3.7303971191252216,14.224564684006676,1
47,48420.734896116584,12,4.878855117287398,1.88127639448787,4.485954167029553,29.450732678690912,0
40,61273.76787303232,8,3.7404327947405576,3.061220751977507,1.9499441694487993,21.36749609937632,1
44,69439.22666493218,3,2.782859650482606,1.4094683383328372,4.915678224479599,8.11499167925465,1
32,62784.30817289806,4,1.591229048406933,4.007083150731912,2.545472548547228,14.029634595739946,1
55,84123.06791341183,10,8.984073855013285,4.624934077740555,2.069034740588247,27.049472495931294,0
53,67679.43105093724,18,4.7786382791768585,3.9737406958247776,2.686044730041162,32.87092103790475,1
53,54321.1637823493,2,5.4720596665004395,3.131308149605577,1.3775899036154367,19.547251925323163,1
57,68023.8443265378,11,9.252478433808243,4.442671287155541,1.5028236260484626,9.556034381310962,1
32,69992.74202251915,18,7.986614297643531,3.77967351912603,2.6577361878733257,30.54036310850888,1
23,34072.48161472316,18,2.174511377054658,1.0422044898007594,4.0497780877564,27.00563674893375,1
21,82988.3945652743,12,6.088779708469682,2.5763606110980124,4.601248958297964,33.06539584302549,1
53,53981.91961277282,6,4.980270488676032,4.4038075976272,3.6592719628650836,22.902091184213067,0
30,54493.5355298914,14,8.174899653208865,2.383435431901077,1.420878220952679,14.79403084203107,1
49,75027.51974151892,6,7.518092928507543,1.140860694102094,3.68807904872214,25.168884853955795,0
33,74943.30448519162,7,7.213651497199647,3.9847185542090893,3.5417116828118878,23.263292234415818,1
32,45983.366422678286,4,4.064903519319072,4.208153081131474,4.2230556731733255,14.251263081539653,1
51,76058.03236291373,13,8.24467357359329,1.6423747801732342,4.300994666608723,21.98638583847406,1
22,48791.03697020952,3,1.4715216603537509,3.1493619873727248,4.472812303115916,18.049741111779536,1
55,96391.46093397311,9,2.436624112889505,1.767821755982903,2.6565260583163934,27.435378449836804,1
43,43436.120374684724,19,4.020609456801205,3.876937676176587,3.791457581408577,24.920069103154347,1
37,64789.549234117934,14,1.6912669696235314,2.0862018207099426,2.073001435689243,9.484086067188102,1
46,44359.64726184785,17,3.1149484978122244,2.2648604902533203,4.9973451199340175,8.475774206390092,1
28,104453.91258270151,19,8.471358846981264,4.379883414560405,1.7013369655074397,19.101888264264463,1
49,35243.58111825768,12,9.534263840110714,2.9052894088276173,1.0404577266433432,20.32819285379316,1
46,70487.25494505822,7,3.7414212019677144,3.6790178048729913,1.595234858072704,27.609767740918265,1
30,45301.79171044401,8,3.3806422358995443,2.6094922028898706,4.103489158176506,25.13303910561889,1
46,52917.84717104026,15,3.519033870217842,2.1920274287750217,2.787134706032846,34.586856432127426,1
54,69070.75667490352,18,3.4994717861575944,3.5019122416986455,2.790000991241713,15.328065357245702,1
27,84491.68875252287,15,1.323371639673757,1.6194302963152851,4.8200916784466745,14.75713930572793,0
24,92467.93124598092,6,9.342247116979973,2.491999342267452,4.678539632112297,10.40185994354956,0
31,29261.04079947359,13,2.9232832741329555,1.836148149543689,2.2447789512160368,27.4940711477508,1
49,65355.02448728924,13,4.780036666732645,3.783179867762982,1.8362325151234646,20.21752184015961,0
56,89189.87206767043,3,1.0871819446687097,4.77683535338443,4.393928839734959,1.4639648303835386,0
45,26293.781224761187,14,8.721595818235514,4.982043872063466,4.624076284177453,22.021653777078928,1
41,66287.66988109694,2,7.580416100094255,2.801107241766363,3.1663876911939477,22.65970167817071,1
56,59958.324051596326,4,9.520804316563328,2.010121558545778,3.517694844468402,18.556530572521563,1
30,68290.83628759577,0,8.034539312767592,2.7713174815372965,2.0276571387691735,22.966548529584177,1
57,44553.919493470494,2,3.8233586084685873,4.389077639850895,4.203210751914098,7.797643007742794,0
29,31287.6234357312,14,3.230860228555813,1.8240227142081595,3.5284897137960924,36.41031834100027,1
44,21737.871496419495,7,7.279446767979636,4.808382606611695,3.0140540451919864,23.80259426075923,1
55,79527.67906924206,3,4.277014975094495,2.367463075192604,1.2404342243135833,2.263011169213776,0
55,82080.98272966707,1,6.095935141773549,4.943214637801219,4.663739850044615,19.94102900669891,0
56,66053.70697991972,9,1.056317239238232,4.3544355501358485,3.461805681537624,24.067201996521145,1
38,49317.03300623807,3,1.5569713151242772,4.234282136589561,1.7707643787718719,8.870679250769513,1
59,27539.082130685092,2,5.81831147063486,2.2716186950931343,3.425544467932211,25.33630279013438,1
52,71266.90925010048,1,6.094644818033486,1.0351088477917179,3.7098534169598936,36.809256230086646,1
44,37984.4143432663,16,7.763076500134092,2.5285316353039513,3.103081346732902,13.556309394504709,1
43,45774.02750478924,19,2.1876878766156556,2.2072374786507747,3.87240695182409,24.28438695869944,1
52,48268.718408745626,12,5.618647753811009,1.1495879616351892,3.325815791714497,22.08598598992197,1
57,56049.29548606064,4,2.7500287998851976,3.0214610260237187,4.791078328128593,29.682899998123816,1
32,44819.19105582703,8,1.8387650760642522,2.6121252451309465,1.2147883143972273,18.911580953758577,1
33,60669.175419846055,5,4.694462146544991,3.538225870966099,1.424982833878242,9.33283373638131,1
43,47563.63398987218,4,2.470029832801515,3.484745288776333,1.6946865478173594,29.041822469747064,1
45,74027.46129678446,9,2.9960378037308675,1.4829865435867204,3.7606842824173285,9.927394092798565,1
55,80621.25827976107,7,3.8579912188255157,4.90786218450649,3.5823834909992347,38.08861377892944,1
50,62170.853520568766,6,3.3344956066887663,1.7477257177657877,4.568235440838777,25.60769349015167,1
37,69252.52670762205,6,1.7883216766535175,2.7810960990588183,3.9315098115355935,14.011072633846346,1
40,102357.11899251779,5,1.8092462037373207,2.9524701737349397,3.033421950258369,31.08651612506258,1
45,36547.934862773676,19,2.7392447371075135,4.25225118885648,4.967327169854521,19.908109659691142,1
42,35330.63797439789,2,1.4550326916358505,1.396918384378587,2.0644318246771967,17.78594439005977,1
33,73899.9580155375,18,6.638113177092344,2.714577116834127,4.332766639141816,13.191306239022351,0
39,98930.85675029531,14,3.585940448580118,3.5140086809448157,2.7071614887756774,1.2182100046816267,0
56,54790.02876122555,3,3.5177137099216393,1.8606224864962222,3.594940555502937,26.043925703668272,1
32,94536.67684437521,11,3.9879846481398866,3.509871595064291,3.909073881809736,3.7187323818239264,0
39,61928.6743758698,5,6.965166467887495,4.694659350198611,3.5350163487613453,12.067056681486218,1
32,46382.254359218365,18,8.835704933351415,4.990072524690699,1.562029212434373,24.32844553850277,1
29,40186.15222724593,3,7.831782393000745,1.1298043071627029,2.771804042991731,14.993235985044855,0
27,72588.27169773575,14,7.547763072025854,1.94235291297871,3.2457535117324974,21.571518707909483,0
48,41700.818644346065,8,5.359520670407643,2.24122846316679,4.3961750367143875,7.863046860503468,0
34,61625.53685534056,4,7.244250012706706,2.5965044017798644,2.7745829951942893,16.515406268620985,0
51,91669.30050768188,12,5.974861312302249,1.9690286303390696,4.6749892192170055,21.63385704958188,1
39,53864.39214257259,17,2.94625475367876,1.81395197822125,2.7614968921008427,10.485274840642782,1
36,86280.18949287798,4,2.8772953096694565,4.81821536967,3.1951194370520466,36.86363477741921,0
25,35709.13020547187,15,3.667528061877551,4.6740864110820715,4.185142731771204,13.625760871192725,1
55,49321.817973664,18,9.197224038728319,1.1879700040124699,3.3322707376885745,33.78416788015905,1
32,31857.11947570167,13,5.926733563417533,2.3552520864193927,4.8408722895312986,18.321944552535335,1
45,61459.935119467154,15,7.605148393016825,2.6205942147136265,3.6413433220565103,4.315244339186462,1
41,75601.56359433166,14,4.119028838348928,1.9560581386637734,3.090837816270404,8.630991914043474,1
56,61503.74175212372,3,4.669441935987027,3.515491587952702,1.0943678711231835,21.760792889313798,1
43,84541.00119940304,6,2.1300902077352624,3.561522986576964,2.6549315903213193,30.32775752558424,1
36,45016.4151874174,15,2.5416546203950334,4.402016913314388,2.1969936770406417,37.69777132625363,1
59,64506.85507378135,7,8.44620899343531,3.9634770735408713,3.992422671549957,21.282187285932945,0
59,49450.613527722875,16,6.2635476851999385,3.1702933078638225,1.8331107006141831,8.227562525054186,1
34,67233.5317084731,15,4.03779219295437,3.6143470801776796,1.8208803491762873,22.784850805447455,0
51,70074.72092424851,9,8.225660880959914,2.0959551261720724,1.7580761729495071,11.747853266398469,1
25,71647.91919968126,9,3.218679150741847,3.3722247598694306,1.5024624526249437,23.92191621194552,1
55,38588.113235287965,1,9.784294287401835,2.956909018999677,2.2440280146835496,10.585254475944502,1
43,42205.077964268625,8,4.103358469715528,1.5333778692654816,4.5436884577737,-0.8957023716981247,1
49,45914.245836176226,16,4.0357985873610485,1.970177106331883,4.099713889223819,33.16855659619898,1
31,55222.38504266805,10,3.8072071498303472,2.166773802886344,3.941004865227174,17.735832686547383,1
38,61743.728084128605,9,2.0990036433185915,4.697238268210231,4.189347222599851,20.496603338165816,1
32,74161.78243713353,16,2.000234325988112,1.9215465575435577,2.0776715573182867,29.967013742395217,1
29,43038.02601321536,3,6.83294531080711,2.1569756112786727,4.549766763009951,38.788467093314544,1
30,27979.614045964954,15,8.876062401022423,2.477416520357729,1.5492135005664176,27.200806521489568,1
37,103114.8632641358,19,8.114684592445062,3.654970954501548,2.3453829068623278,21.030016162036112,0
58,37370.9395869514,14,2.26996834619216,1.472953569888562,3.3469924758693717,24.6287287611324,1
27,76726.47445991103,4,5.910239096128598,4.815780849975104,1.4116203533680025,17.052169567133625,0
33,60625.33754497349,5,1.9503239137897599,4.462284880379058,3.9205207511056996,20.361143784896395,1
29,65026.11281612761,16,1.407651792517697,3.3088642920358007,2.5489841928139,21.44863637859184,1
47,59968.989883281945,0,6.907472734462905,3.696151469699827,4.1376226624336,12.133747431968667,0
22,52303.16236105749,18,5.816371003123153,1.066641884976864,2.971585142338411,20.211735868778767,1
25,69279.44565846918,3,1.7382131669032377,2.3557791013937948,1.7234980977013454,23.6710185250393,1
49,51228.25587485409,16,1.314453217653896,4.182640922645768,3.9390472454213774,25.1701689757555,1
57,83326.05494473579,8,9.907807720684012,1.3099318951695436,2.0085758233557742,24.373237824293145,1
58,71368.8201251231,1,1.270191989341647,2.129255336842881,2.9632412050721713,6.60974781925626,1
39,71991.88226562987,7,5.000754277451437,3.341187313337245,1.3021330766276304,32.29258942599657,0
28,49857.5387988682,14,5.54157122146926,2.0256521107957672,3.471466617648147,31.46281227453816,1
21,55272.90525822008,6,2.055521330204005,4.735911896578077,3.663431064865109,19.03851591781211,1
42,36241.7438271587,5,2.5215560059574464,1.5242345232171615,2.5146968398911342,24.555086951054342,1
37,52939.67886548876,0,4.166245057693173,4.189577431631115,4.817691121284295,17.834462328914917,1
27,39268.481672874055,14,7.855082885922964,3.031794767625633,4.496675685928274,27.519576628114663,1
45,86261.3703117743,6,5.5637418165424,4.001323103279824,3.831763662959979,11.857281538666305,1
24,61010.716311880125,16,6.741116870976654,2.2428613132457897,3.8546082979749707,33.424605952909246,1
56,63409.94470080861,1,9.866570995816073,3.057958409248155,2.009606859768605,27.02207611817957,1
26,55497.069452999574,8,7.912048917818887,4.427341398892706,3.627260924353796,27.254337915688907,1
51,63951.578441028156,8,4.909253483270959,2.8675123964924176,1.7928250609420786,18.949471235741825,1
39,109297.55271715367,12,5.017977296168938,2.4388794476410784,1.5760128956792885,5.873814950673069,1
59,53997.19431215017,5,6.568948693369045,3.1446215450109443,4.99787157681032,28.8393470012077,1
47,46991.739305800125,5,6.9882868757701395,3.8694510121454675,3.4895037258926966,6.204386650974495,0
30,70593.86265810885,19,5.506398332530042,2.774253381994011,2.723951490628762,28.959726602245453,1
46,9485.627327950235,19,6.803751005334819,4.755507900569092,2.1526580915358053,12.278727831677767,1
39,61279.13573821866,2,1.211792449726889,2.179783296169368,3.4156817746489097,4.12951345969396,0
59,52565.74193414198,16,4.866605775071597,2.9018544246764817,1.1983740328803445,20.009997037135307,1
23,40153.73467927812,16,3.5104426846612906,4.027710637365766,1.3787239620191802,31.828005505384066,1
33,70155.15340623,11,2.1625700071879934,3.756484361983033,1.1314267909615854,10.343962515813134,1
48,61079.76836891586,15,1.8959186152789762,4.454564209668625,2.996679333050647,35.99034624394827,1
40,23951.82185011566,14,6.428729490532008,4.987236722724436,3.40242651674873,26.56740543830675,1
48,47069.40957615124,12,5.712404924373505,2.7074333151803582,1.2499190454312834,21.567595223658763,1
28,2234.5758961455067,0,3.2822570529673225,1.4446035191332474,3.884897869995666,15.643757437608876,1
59,65865.38628267006,16,5.23855052895263,1.121663523231872,1.9215802860582576,16.341026482051895,0
21,65665.98836880314,2,5.430090836641675,3.9075076245590865,3.7408058150794643,24.3016722875089,1
23,44134.36212332653,14,2.755080823947542,4.496054685234863,4.927588560140983,28.460408585190613,1
33,70802.25423366253,3,6.868837556934856,1.8828503437776747,3.7644234802154046,14.065037823479116,0
48,34350.02757756955,3,8.028274207474814,1.6337921487596239,4.532772211694434,11.93486672715232,0
45,40669.65948130014,17,8.12317186800567,1.248820366102764,4.7927940269722695,17.86173181578133,1
53,68343.80928765128,16,6.422228476331096,4.2908116868688255,2.947004193409262,33.936286758573445,1
58,46226.66490074113,18,5.6047472426711265,2.2455277595703373,3.8092999176788274,7.831116596635326,0
26,58746.86087595111,10,1.549064287048554,2.606787571039106,4.4078770142233665,31.424776447427718,1
52,48727.01945147315,19,3.5904816896644527,3.0110007664384493,2.4264356514975445,20.422798315931324,1
41,51781.37687401632,2,1.839443021003529,4.357812936838203,2.0455892662415796,3.472608568413854,0
36,52655.51568090014,7,9.674408447906263,3.6033328862459397,4.786394291113355,15.383675984343178,1
41,45864.86485563645,13,2.2157213160318463,3.460258519431245,3.905214001475272,26.096680729402728,1
31,66048.99428720248,0,2.3659786886599186,1.7026883998236428,1.8787285335033053,38.01813945040762,1
57,47441.430264921015,13,9.006189564974429,3.052759566839319,2.7963335707044537,6.726272766184323,0
56,60313.734275912044,1,9.49535455128812,3.861524068714621,4.185807078151237,-8.19176476055258,1
55,45425.36637251193,3,7.8924613531141885,4.8930435321219665,3.1882519636737685,6.904471845420634,1
39,29314.02747231083,18,1.0486443130540288,1.805625236853409,3.5998083926635562,31.304155078665058,1
40,78248.70498518333,5,1.0121164386090733,1.0381734122689066,4.015072808180209,2.0625829293157985,1
38,69990.53970190817,0,4.402906928087057,1.301205734393879,3.4880367552359224,34.97253890879387,1
34,105773.64137595345,16,2.290558330098033,2.503409860727917,3.160317287688783,32.1480894776192,1
35,39120.54320003484,7,1.1654752793643754,4.282178590983948,3.9984571375510938,21.910362420627578,1
51,55820.79025335939,18,5.176600204640542,1.0285683270729802,3.9102521417288028,13.73634689652972,0
21,57429.85038288389,0,9.487557076662744,2.826922371543361,3.5194896007327157,20.55260625817143,1
23,79787.38876564262,4,3.9143761741218825,2.316922461365578,2.4391576535277184,26.110873521401018,1
36,49857.842117347835,15,6.950266105858269,1.2099268403989103,2.6232483688010864,24.58476464725299,1
43,36579.16291648291,5,6.870118178191967,2.800945146690469,4.88175419553639,37.39659373270105,1
31,84156.18616922005,7,3.25972093298651,2.0189948293468754,1.4495437291661033,17.39897550173503,1
32,53666.99941477544,12,6.853827239414779,2.407539337388026,2.0740196690113413,6.991570263770022,0
30,77572.87019452086,15,2.9110057685820214,3.822461219137172,2.969607036817343,5.22719292867875,1
52,75243.96801584422,2,2.0980667221920015,3.0862039356438684,4.346918744575143,3.2270873194084935,1
36,59402.190521954006,18,7.312449570037211,1.4985897159712533,1.6547026549189114,21.962789225356058,1
28,56513.72589930504,11,2.0209673539352506,4.845658161694557,2.1078184724984395,17.65631299277543,1
58,52168.70387340391,15,9.972182967304198,3.5436430628389535,1.263192871180956,20.32654602894272,0
32,59696.137424600216,10,2.651071610352064,4.063473702650127,3.823941064203274,14.629404591938169,1
44,77262.00452341262,9,6.347276764808118,1.3168526000334833,1.9528377419024645,8.898331412773228,0
48,44071.19637880841,19,4.702371142713305,1.1882335178400756,2.554699002683802,26.143358846274523,1
28,62176.912604182406,3,2.137477801651004,1.0777922014723247,2.7748057881186714,-4.630638998462516,0
48,37627.37143602385,11,1.2505951681967207,1.7551761110937778,4.565255742425823,11.984044322462637,1
56,40117.87533915615,1,6.6045905406355,2.6576335908739805,2.645321161324947,27.86490159968391,1
46,59381.22005688752,18,8.260818074102135,4.743304533611291,1.5809000796609962,10.991615732969633,0
